date; SBER ; SBERP ; GAZP ; LKOH ; ROSN ; NVTK ; TATN ; TATNP ; SNGS ; SNGSP ; GMKN ; CHMF ; NLMK ; MAGN ; MTSS ; AFLT ; VTBR ; MOEX ; PLZL ; ALRS ; MGNT ; PHOR ; AKRN ; FEES ; HYDR ; IRAO ; BSPB ; TRNFP ;SIBN;LSRG
08.06.2020;220,3;200,5;204,91;5372;400,15;1080;578,4;561,8; 40,31 ; 34,15 ;20502;944;137,58; 42,99 ;325,5; 95,70 ; 0,04 ;116,66;10149;66,5;3950;2785;5652;0,184; 0,79 ; 5,14 ; 43,09 ;137600;358;666
09.06.2020;217,23;198,45;204,84;5425;402;1078;586,5;575; 40,72 ; 34,30 ;20248;948;137; 42,64 ;329,15; 92,40 ; 0,04 ;115,05;10465;65,28;3929;2801;5644;0,182; 0,78 ; 5,04 ; 43,71 ;138100;358,2;654
10.06.2020;212,53;195,85;201,75;5342;400,3;1092;595,9;579; 41,10 ; 34,83 ;20240;950,4;138,66; 42,78 ;326,85; 89,28 ; 0,04 ;115,42;10589,5;64,15;3995;2824;5614;0,188; 0,79 ; 4,97 ; 43,31 ;138650;357,5;676,6
11.06.2020;208,35;191,4;196,74;5350;376,1;1068,4;577;566,3; 39,98 ; 34,77 ;19482;939;135,6; 41,08 ;322,8; 87,70 ; 0,04 ;116,05;10888;62,95;4004;2789;5476;0,1855; 0,78 ; 4,84 ; 42,20 ;137000;348,8;668
15.06.2020;207,32;191;194,2;5264;366,15;1060;581,6;563,6; 39,38 ; 34,54 ;19058;879,2;131,5; 40,55 ;323,8; 87,64 ; 0,04 ;116,24;10520;63,5;3985,5;2753;5580;0,1844; 0,79 ; 4,96 ; 41,64 ;134600;350,85;651,8
16.06.2020;207,76;193,2;196,59;5392;371,4;1075,4;581;560,5; 39,97 ; 34,88 ;19472;880;133,36; 39,92 ;328; 89,60 ; 0,04 ;116,13;10345;63,92;3950;2747;5460;0,18744; 0,83 ; 5,00 ; 42,73 ;135200;355,5;675,8
17.06.2020;208,14;191,29;195,86;5343;371,75;1072,2;565,4;551; 39,21 ; 34,79 ;19256;883,6;137,28; 39,32 ;325,75; 85,00 ; 0,04 ;115;10742;63,94;3945;2701;5464;0,188; 0,82 ; 5,00 ; 42,20 ;134600;354,05;660
18.06.2020;203,77;189,8;193;5347;373,65;1075,2;576;557,7; 38,41 ; 34,80 ;18926;874,4;137,82; 39,60 ;326,05; 81,00 ; 0,04 ;115,16;10850;63,25;3820;2653;5464;0,191; 0,82 ; 4,96 ; 41,91 ;133550;351,9;660
19.06.2020;207;191,09;195,81;5460;376,15;1079;586,5;563,7; 39,10 ; 34,93 ;19004;872,2;138,86; 39,83 ;327,35; 81,70 ; 0,04 ;115,67;11067,5;64,22;3980;2686;5500;0,1857; 0,81 ; 4,94 ; 42,05 ;133000;355,3;703
22.06.2020;206,4;191,01;194,3;5469;375,65;1081,4;589,1;567,3; 39,22 ; 34,95 ;19122;870,6;138,32; 39,38 ;325; 82,10 ; 0,04 ;116;11336,5;64,2;4076;2677;5500;0,18762; 0,82 ; 4,97 ; 41,82 ;137950;354,9;690,8
23.06.2020;207,3;190,5;194,83;5452;373,6;1076,2;588,6;562,4; 39,75 ; 35,11 ;19636;872;138,9; 39,01 ;324,7; 81,20 ; 0,04 ;115,4;11583,5;64,29;4115;2662;5440;0,19002; 0,81 ; 4,94 ; 42,18 ;138500;354,1;713
25.06.2020;206,92;190;192,25;5394;371,5;1064;584,7;559,7; 39,14 ; 34,60 ;19850;861,4;138,34; 37,71 ;325,45; 80,58 ; 0,04 ;114,87;11673;63,39;4140,5;2630;5490;0,19064; 0,78 ; 4,87 ; 41,67 ;136850;338,85;704,8
26.06.2020;203,15;187,6;193;5321,5;367,05;1045;572,6;548; 38,30 ; 34,69 ;19678;851,6;137,28; 37,71 ;324,3; 79,38 ; 0,04 ;113,42;11738,5;63,24;4180,5;2604;5480;0,1859; 0,75 ; 4,90 ; 41,30 ;134550;337;709
29.06.2020;205,8;190,6;197,94;5315;365,5;1043,8;568,4;549,7; 38,54 ; 34,81 ;19196;854,8;139,02; 37,20 ;325,95; 82,90 ; 0,04 ;113,4;11890;64,22;4156,5;2603;5530;0,18838; 0,76 ; 4,88 ; 40,90 ;134850;335,55;713
30.06.2020;203,22;188,76;194,31;5313;361,8;1022;556,3;539,9; 38,42 ; 35,19 ;18784;864;140,88; 36,99 ;330,45; 82,34 ; 0,04 ;113,25;11970;64,49;4035;2643;5564;0,1867; 0,74 ; 4,87 ; 40,70 ;134150;332,55;700,8
02.07.2020;209,6;192,6;195,28;5416;366,05;1043;567,5;550; 38,76 ; 35,05 ;18754;869;141,1; 37,61 ;330,85; 81,62 ; 0,04 ;116,07;11974;65,32;4202;2626;5570;0,18908; 0,77 ; 5,01 ; 40,78 ;136900;333,2;729,6
03.07.2020;210,95;193,47;197,2;5416,5;365,35;1048,6;568;555; 38,52 ; 35,52 ;19000;884,2;143,2; 37,95 ;334,6; 80,98 ; 0,04 ;116,14;12220;65,67;4222;2590;5576;0,19014; 0,77 ; 5,02 ; 41,08 ;136700;334;729,2
06.07.2020;214,61;196,91;199,99;5483,5;368,8;1047,4;570,6;551,5; 38,93 ; 36,05 ;18260;901;143,98; 38,56 ;338,1; 81,24 ; 0,04 ;118,99;12491;66,07;4332;2621;5636;0,19322; 0,78 ; 5,08 ; 41,20 ;137650;334,8;732,4
07.07.2020;210,53;193,25;197,96;5464;365,85;1034,4;565,5;550,5; 39,70 ; 35,95 ;18574;892,2;143,3; 38,14 ;336,6; 80,28 ; 0,04 ;122,51;12707;66,15;4242;2616;5702;0,1897; 0,76 ; 5,06 ; 41,10 ;137850;330,55;728
08.07.2020;210,97;193,48;201,17;5457;366,15;1045,4;560,6;546,5; 39,16 ; 35,84 ;18970;894;142,78; 38,31 ;321,1; 80,90 ; 0,04 ;122,48;12914;66,88;4225;2620;5640;0,19198; 0,78 ; 5,08 ; 41,22 ;139000;327,9;730,4
09.07.2020;209,11;192,46;199,44;5087;364,25;1025,8;552,5;538; 38,62 ; 36,00 ;18596;876,2;140,22; 38,68 ;315; 80,88 ; 0,04 ;124,01;13280;65,91;4337;2594;5600;0,19008; 0,76 ; 5,04 ; 40,73 ;136750;322,65;717
10.07.2020;212,28;193,49;200,94;5098;364;1039;562,7;538,7; 38,59 ; 36,15 ;18550;880,2;135,64; 38,64 ;314,95; 81,56 ; 0,04 ;126,45;13170,5;64,2;4307;2563;5626;0,1913; 0,77 ; 5,06 ; 41,06 ;136900;324,6;720,8
13.07.2020;208,39;190,87;195,7;4926,5;354,95;1036,4;546,5;523,6; 37,91 ; 35,73 ;17946;872,8;135,64; 37,67 ;315,7; 80,84 ; 0,04 ;124,04;12852;63,55;4291;2550;5552;0,18942; 0,76 ; 5,02 ; 41,26 ;136000;325;712
14.07.2020;209,5;192,17;193,6;4884;355;1059,4;547,9;524,1; 37,45 ; 35,90 ;17826;876;137,1; 38,57 ;317; 81,66 ; 0,03 ;124,92;12819,5;62,49;4259,5;2614;5624;0,186; 0,76 ; 5,02 ; 40,79 ;134250;321,35;707,8
15.07.2020;211,09;193,21;182,26;4949,5;358,45;1069,8;553,3;532,9; 37,27 ; 36,13 ;17978;883,8;138,72; 39,00 ;319,7; 83,30 ; 0,03 ;125,69;13270;63,41;4298;2604;5600;0,1849; 0,75 ; 5,00 ; 42,12 ;134150;317,1;708,6
16.07.2020;211,35;193,86;183,32;4944,5;361,1;1067,2;553,6;528,8; 36,90 ; 36,07 ;18112;879,8;138,3; 38,33 ;321; 82,30 ; 0,03 ;125,34;13168;64,18;4303,5;2612;5630;0,18488; 0,75 ; 4,99 ; 42,11 ;134200;316,65;721,2
17.07.2020;210,81;195,19;184,65;4946,5;359,85;1086,8;550,9;529,3; 36,85 ; 36,22 ;18350;878,2;137,74; 38,10 ;321,55; 83,20 ; 0,03 ;125,37;13225;64,04;4302;2599;5668;0,1895; 0,76 ; 5,34 ; 42,44 ;133550;317,15;715
20.07.2020;213,89;197,74;188,36;4937;361,35;1094;554,9;537,9; 37,23 ; 36,28 ;18394;887,6;138,48; 38,30 ;322,75; 84,44 ; 0,04 ;125,92;13342;64,5;4476,5;2608;5690;0,19294; 0,77 ; 5,67 ; 42,59 ;134150;317,5;724,2
21.07.2020;215,73;198,35;186,78;4953;364,45;1099;560,4;539,5; 37,59 ; 36,13 ;18380;894,2;139,6; 39,16 ;322,2; 87,56 ; 0,04 ;124,61;13484,5;65;4648;2592;5680;0,196; 0,77 ; 5,66 ; 42,86 ;133350;318;737,8
22.07.2020;216,71;199,36;187,15;5037;364,7;1098,4;560,9;540,7; 37,64 ; 36,12 ;18234;896,6;141,18; 38,79 ;323,85; 86,08 ; 0,04 ;126,38;13920;64,94;4690;2577;5632;0,19434; 0,77 ; 5,82 ; 43,50 ;133900;321,8;739
23.07.2020;215,41;198,4;184,69;4974;360;1082,4;559;537; 37,20 ; 35,91 ;18724;889,6;141,66; 38,80 ;321,95; 85,14 ; 0,04 ;125,46;14498;64,02;4720;2599;5640;0,1943; 0,76 ; 5,75 ; 42,66 ;133750;322,85;731
24.07.2020;215,97;199;185,45;4987;359,75;1093;564,7;538; 38,20 ; 36,26 ;19060;894,2;143,84; 39,16 ;321; 88,36 ; 0,04 ;128,2;15265;64,94;4782,5;2613;5662;0,1965; 0,75 ; 6,02 ; 42,56 ;133850;323,3;732,2
27.07.2020;216,9;201,29;185,03;5013,5;358,25;1082;560,9;538,4; 37,86 ; 36,67 ;19790;909,6;145,7; 39,13 ;323,25; 87,64 ; 0,04 ;132;17248;66,68;4752;2620;5662;0,1975; 0,75 ; 5,95 ; 42,71 ;135250;323,1;735
28.07.2020;215,53;200,47;184,3;5023;355,4;1080;557;536,9; 37,15 ; 36,80 ;19618;919,2;146,86; 40,40 ;326,7; 83,74 ; 0,04 ;131,76;16580;65,64;4768;2652;5700;0,196; 0,74 ; 5,74 ; 42,87 ;135000;324,85;741
29.07.2020;219,18;202,87;184,69;5184,5;360,4;1089,6;563;542; 37,39 ; 37,44 ;19808;925,4;147,04; 39,90 ;329,8; 83,50 ; 0,04 ;133,99;16650;66,34;4698;2696;5730;0,20418; 0,77 ; 5,79 ; 43,00 ;135250;325,5;741,6
30.07.2020;218,15;203,33;182,52;5115;355,85;1080,8;558,4;538,8; 37,23 ; 37,49 ;19620;908,4;145,28; 39,29 ;325,6; 82,54 ; 0,04 ;131,76;16240;66,5;4675,5;2673;5800;0,1995; 0,76 ; 5,76 ; 42,50 ;135150;320,5;735
31.07.2020;221,57;205,47;182,59;5087,5;356,9;1089,4;554,7;537,5; 37,25 ; 37,56 ;19650;912,6;145,72; 39,96 ;327,55; 83,20 ; 0,04 ;133,25;16949;68,27;4586;2689;5816;0,1999; 0,76 ; 5,80 ; 42,32 ;134700;320,8;734
03.08.2020;226,72;209,82;183,6;5037;356,45;1065,8;547,2;529,3; 37,06 ; 36,90 ;20018;916,8;144,68; 39,76 ;333,3; 83,86 ; 0,04 ;138,86;16850;68,57;4614;2650;5912;0,20152; 0,77 ; 5,86 ; 42,80 ;132350;318,75;748,8
04.08.2020;227,16;210,4;183,31;5038,5;359,8;1066,4;546,8;528,3; 36,80 ; 36,79 ;20398;934,6;149,1; 40,10 ;335,7; 82,08 ; 0,04 ;140,55;17380,5;69,9;4658,5;2728;5870;0,20358; 0,77 ; 5,82 ; 43,38 ;132900;319,1;775,6
05.08.2020;226,4;209,35;189,15;5136;364,5;1096,2;558,4;537,7; 37,39 ; 36,54 ;20886;940,6;148,7; 40,18 ;333,95; 81,96 ; 0,04 ;145,35;18169,5;69,86;4632;2721;5880;0,20338; 0,77 ; 5,81 ; 43,94 ;134200;322,8;770,8
06.08.2020;226;209,45;189,07;5130;369;1108,4;561,4;540; 37,28 ; 36,66 ;20842;939,8;149,16; 40,01 ;332,75; 82,06 ; 0,04 ;147,1;18592;70,1;4606,5;2704;5814;0,20098; 0,76 ; 5,79 ; 43,14 ;135200;320,5;770,4
07.08.2020;227,28;210,6;187,23;5088;367,15;1104,8;559,4;538; 37,18 ; 36,74 ;20438;924,8;149,5; 39,62 ;329,75; 81,48 ; 0,04 ;143,24;18067,5;68,85;4618;2696;5822;0,1993; 0,75 ; 5,62 ; 43,07 ;136200;321,3;771,2
10.08.2020;225,99;210,64;187,7;5112;368,25;1107,4;559,8;543,2; 37,42 ; 36,93 ;20612;933,2;154,4; 39,54 ;329,15; 83,00 ; 0,04 ;140,77;17753;69,85;4613,5;2700;5836;0,20276; 0,75 ; 5,64 ; 43,72 ;135800;322,3;769,4
11.08.2020;232,65;214,06;189,7;5170;367,2;1115;581;564,8; 37,64 ; 37,26 ;20426;944,4;157,94; 39,39 ;329,55; 83,22 ; 0,04 ;143,14;16834;69,44;4622;2705;5856;0,20098; 0,75 ; 5,58 ; 43,48 ;137000;325;777
12.08.2020;242,4;220,5;192,8;5303;377,85;1153,4;605,6;584,2; 38,59 ; 37,90 ;20770;973,6;162,98; 40,09 ;337,5; 85,82 ; 0,04 ;144,65;17301,5;69,89;4619,5;2750;5836;0,20306; 0,75 ; 5,66 ; 43,74 ;140050;328,75;792
13.08.2020;241,39;220,01;193,76;5312;387,3;1150;604,9;580; 38,71 ; 38,15 ;20930;970;159,76; 40,11 ;337,9; 86,26 ; 0,04 ;146,06;17460;69,75;4738,5;2802;5890;0,2024; 0,75 ; 5,66 ; 44,51 ;146150;331;787
14.08.2020;239,99;219,27;192,83;5284,5;387,95;1180,2;608,5;583,3; 38,44 ; 37,80 ;20786;965,6;160,48; 39,92 ;340,2; 86,10 ; 0,04 ;143,75;17419;67,98;4763,5;2802;5860;0,20382; 0,75 ; 5,67 ; 44,00 ;145350;329,7;793
17.08.2020;237,8;217,79;190,47;5281,5;389,55;1162,6;600,1;578,4; 38,39 ; 37,99 ;20710;968,4;159,7; 40,00 ;341,95; 84,96 ; 0,04 ;143,96;18152,5;66,48;4688;2808;5870;0,20546; 0,75 ; 5,63 ; 44,41 ;146200;327,45;785,6
18.08.2020;236,3;216,3;190,3;5268,5;391,85;1154,4;597,6;573,6; 37,91 ; 37,81 ;20798;960,8;159,68; 39,51 ;341,9; 83,44 ; 0,04 ;143,57;17948;65,42;4690,5;2792;5920;0,20292; 0,75 ; 5,56 ; 44,86 ;145450;326,55;783,6
19.08.2020;239,4;218,15;189,26;5246,5;388,5;1147,2;590,9;571,3; 38,08 ; 37,54 ;20500;966;160,32; 40,37 ;342; 83,50 ; 0,04 ;144,34;17633;66,33;4671,5;2805;5920;0,2022; 0,75 ; 5,55 ; 44,88 ;145450;325,5;775
20.08.2020;232,48;215,5;186,95;5137,5;381,6;1127,8;572,8;557,6; 37,30 ; 37,56 ;19988;957,8;160,96; 39,89 ;341,9; 83,26 ; 0,04 ;144,35;17830;66,34;4561,5;2797;5870;0,1989; 0,73 ; 5,42 ; 44,00 ;143250;319,55;767
21.08.2020;231,22;217,71;184,51;5092,5;382,8;1120,6;566,1;548; 37,04 ; 37,86 ;19942;960,2;159,92; 39,67 ;341,5; 83,12 ; 0,04 ;146,18;17686;66,43;4523;2776;5858;0,1976; 0,72 ; 5,33 ; 43,97 ;142250;319,1;771,8
24.08.2020;231,81;218,95;187,1;5186;388,65;1141,4;570,7;548; 37,60 ; 37,66 ;20000;962,6;160,18; 39,78 ;344,25; 84,12 ; 0,04 ;145,72;17966;67,39;4608;2776;5890;0,20012; 0,73 ; 5,37 ; 44,00 ;142250;320,15;772,4
25.08.2020;228,08;216,99;186,25;5220;392,8;1138;571;548; 37,25 ; 38,08 ;19830;962,8;160,62; 39,63 ;344,75; 83,00 ; 0,04 ;143,72;17985,5;67,19;4642,5;2769;5890;0,1985; 0,73 ; 5,34 ; 43,73 ;141600;319,5;776,8
26.08.2020;227,8;217,4;187,48;5278;397,5;1138,4;571,6;549,5; 38,48 ; 38,53 ;19976;962,4;159,8; 39,59 ;346,65; 83,38 ; 0,04 ;143,52;18344,5;67,4;4666;2797;5970;0,2004; 0,76 ; 5,35 ; 44,90 ;142400;320,7;773
27.08.2020;226,23;216,6;184,58;5174;389,65;1110,4;561,4;543,5; 37,77 ; 38,18 ;19670;952,2;158,82; 38,83 ;348,7; 82,86 ; 0,04 ;141,6;18170;67,4;4728;2761;5948;0,20026; 0,75 ; 5,29 ; 44,64 ;141400;320;774,2
28.08.2020;226,3;215,54;182,9;5082;380,65;1096,4;556,8;541,7; 37,20 ; 37,47 ;19364;943,6;156,1; 38,60 ;341,75; 82,24 ; 0,04 ;139,38;18366;67,18;4581,5;2718;5900;0,19792; 0,75 ; 5,30 ; 44,42 ;138150;317,55;780
31.08.2020;226,1;215,5;181,01;4991;373,2;1103;547,8;532,7; 36,71 ; 37,22 ;19394;931;154,48; 37,85 ;335,9; 81,02 ; 0,04 ;137,87;18085,5;66,15;4474,5;2765;5950;0,1958; 0,73 ; 5,22 ; 44,35 ;137650;317,95;780,4
01.09.2020;227,64;217,16;184,22;4949;373,9;1106;549,5;531,2; 36,85 ; 37,25 ;19930;946,4;161,28; 38,33 ;339,5; 82,14 ; 0,04 ;137,5;17868;68,25;4497,5;2734;5844;0,1975; 0,74 ; 5,42 ; 44,15 ;140300;317,95;789
02.09.2020;222,57;214;181,95;4852;371,5;1097;545;529,1; 35,92 ; 37,54 ;19916;951;161,9; 37,68 ;335,8; 81,40 ; 0,04 ;137,05;17529,5;66,67;4564,5;2750;5884;0,19772; 0,73 ; 5,38 ; 43,06 ;137800;313,25;790
03.09.2020;218,32;210,4;179,13;4814;366,2;1095;532,6;516,2; 35,50 ; 36,96 ;19838;943,6;161,92; 36,97 ;335,4; 80,86 ; 0,04 ;136,5;16951;66,9;4565;2749;5962;0,19812; 0,73 ; 5,32 ; 42,64 ;136600;313,35;785,8
04.09.2020;222,21;214,35;179,55;4858;372,5;1130,4;536,4;524,1; 35,29 ; 36,92 ;19924;947,4;162,5; 37,20 ;336; 81,80 ; 0,04 ;135,08;17266;67,92;4590,5;2779;5940;0,19696; 0,73 ; 5,36 ; 42,45 ;136850;314;798,6
07.09.2020;221,32;213,93;177,04;4795;371,4;1113,6;533,9;521; 35,24 ; 37,20 ;20006;929,6;160,2; 36,93 ;335,8; 81,96 ; 0,04 ;136,77;17431;68,39;4558,5;2799;5974;0,19906; 0,73 ; 5,32 ; 42,61 ;136950;313,4;821,8
08.09.2020;217,68;211,04;172,95;4719,5;367,9;1102,8;523,9;514,7; 34,52 ; 37,13 ;19890;928,6;158,98; 36,36 ;332,35; 81,26 ; 0,03 ;136,54;17023;69,37;4535;2760;6000;0,19874; 0,72 ; 5,22 ; 42,33 ;135800;305,3;817
09.09.2020;218;211,17;173,69;4709;371,8;1092;529,7;517; 35,03 ; 37,49 ;19708;943,6;159,86; 37,48 ;336,1; 81,98 ; 0,04 ;136,86;16735;69,2;4456;2757;6010;0,19828; 0,74 ; 5,34 ; 42,58 ;136000;304,4;807,6
10.09.2020;220,6;211,4;173,8;4661;366,9;1078;528;520; 34,67 ; 37,15 ;19528;966;160,44; 36,98 ;332,2; 81,66 ; 0,04 ;139,15;16806,5;71,65;4475;2741;5968;0,1978; 0,74 ; 5,42 ; 42,50 ;136750;306,05;803,2
11.09.2020;221,07;214,31;178,05;4725,5;370,05;1077,8;537,6;523,8; 35,09 ; 37,10 ;19354;968;162,98; 37,44 ;331,7; 81,72 ; 0,04 ;138,39;17067;74,94;4663,5;2736;5916;0,19902; 0,75 ; 5,59 ; 42,82 ;138100;307,15;811,8
14.09.2020;227,37;218,3;178,19;4752,5;374,45;1091,2;538,9;529,6; 36,12 ; 37,19 ;19492;987,4;166,6; 38,63 ;333,7; 82,04 ; 0,04 ;137,79;16950;73,7;4671,5;2746;5920;0,20324; 0,74 ; 5,58 ; 43,00 ;139200;310,35;821,2
15.09.2020;231,5;221,87;182,22;4876;385,3;1118,2;552,8;539,1; 36,84 ; 37,47 ;19634;997;168,98; 39,12 ;336,95; 82,38 ; 0,04 ;139,84;16943;75,15;4724,5;2770;5946;0,2026; 0,75 ; 5,62 ; 43,30 ;139900;316,6;844
16.09.2020;231,06;222,11;183,26;4863,5;385,75;1114,4;531,4;515,5; 36,52 ; 37,42 ;19270;987,2;167,2; 38,52 ;338,75; 82,66 ; 0,04 ;145,57;17270;74,98;4710;2727;5960;0,20302; 0,75 ; 5,58 ; 43,56 ;139650;314,5;857,2
17.09.2020;231,46;221,89;183,9;4793,5;382,55;1125;517,4;503,8; 36,51 ; 37,45 ;19370;989,8;168,3; 39,35 ;339,75; 82,20 ; 0,04 ;148,68;16947;75,1;4863;2728;5978;0,20342; 0,76 ; 5,90 ; 43,31 ;144300;305,7;847
18.09.2020;230,3;222,14;181,52;4677;376,5;1122;507,8;498,1; 36,27 ; 37,43 ;19300;976;166,68; 39,61 ;337,45; 81,78 ; 0,04 ;146,26;16930;76,3;4805;2760;5928;0,2072; 0,77 ; 5,83 ; 43,40 ;145100;304,95;871
21.09.2020;226,25;219,25;177,17;4511;368,3;1092;480,7;474,4; 35,38 ; 37,57 ;18694;972,2;166,42; 39,51 ;337,8; 79,30 ; 0,03 ;142,24;16460;74,7;4772,5;2720;6010;0,2013; 0,76 ; 5,71 ; 42,78 ;143450;295,6;872
22.09.2020;229,88;222,24;179;4529;374,8;1087,6;479,7;466,9; 35,56 ; 37,20 ;18758;976,2;166,72; 38,92 ;339,45; 77,80 ; 0,03 ;144,57;16285;74,93;4962;2684;6030;0,20078; 0,76 ; 5,65 ; 42,64 ;143000;295,4;867,4
23.09.2020;228,5;221,8;177;4456;370,75;1054;460;452,3; 34,86 ; 37,31 ;18860;968;165,1; 39,27 ;339,35; 77,12 ; 0,03 ;143,9;16309,5;72,95;4989,5;2702;6034;0,19948; 0,75 ; 5,58 ; 42,92 ;144000;292,35;862
24.09.2020;228,17;220;174,23;4563;376,7;1063;467,5;451,1; 34,97 ; 37,67 ;18780;975;167,52; 38,07 ;337,2; 75,70 ; 0,03 ;145,3;16335;73,04;5057;2730;6096;0,20108; 0,76 ; 5,60 ; 42,95 ;144600;289,65;872,2
25.09.2020;228,24;220,9;173,77;4560;381,4;1081,4;464;447,9; 34,77 ; 38,24 ;18888;984,6;168,58; 38,40 ;340,2; 74,18 ; 0,03 ;144,65;16335,5;71,94;5025;2746;6080;0,19972; 0,75 ; 5,66 ; 43,09 ;145200;292,2;862,6
28.09.2020;228,63;221,47;172,74;4627;385,9;1092;474,5;453,5; 35,07 ; 38,70 ;18826;983;171,86; 38,95 ;344,4; 75,78 ; 0,03 ;147,5;16423,5;72,64;5080;2817;6218;0,2016; 0,76 ; 5,85 ; 42,81 ;146750;298,5;870
29.09.2020;225,48;219,98;171,44;4508,5;384;1073,2;464,7;445,8; 35,38 ; 39,52 ;18800;1008;175; 39,16 ;339,1; 74,42 ; 0,03 ;148,96;16658;72,1;4965,5;2857;6300;0,1986; 0,76 ; 5,79 ; 42,65 ;148450;293,6;882,8
30.09.2020;229,14;221,8;169,97;4470;383;1064;463,6;443,6; 34,69 ; 38,95 ;18762;992;172; 38,63 ;338,7; 74,12 ; 0,03 ;146,92;16250,5;73,78;4956;2858;6280;0,1973; 0,76 ; 5,62 ; 42,05 ;147550;294,85;856,2
01.10.2020;227,23;220,02;168,4;4408,5;385,45;1050,4;458,5;438,5; 35,29 ; 39,23 ;18726;996,6;171,52; 38,15 ;338,3; 71,16 ; 0,03 ;146,01;16352;73,99;4896;2827;6262;0,19588; 0,77 ; 5,46 ; 42,80 ;146050;293;860,4
02.10.2020;208,8;202,25;169,47;4379;380,45;1060,4;453,1;434,5; 35,23 ; 39,59 ;18840;1001,6;173,46; 38,30 ;340,45; 69,00 ; 0,03 ;148,1;16737;74,12;4906,5;2859;6270;0,19532; 0,77 ; 5,47 ; 42,26 ;145800;289,2;872,2
05.10.2020;208,89;202,62;170,64;4479;390,6;1070,6;473,5;457,3; 35,92 ; 39,38 ;19282;1005,4;173,9; 37,62 ;343,25; 65,74 ; 0,03 ;154,53;16962,5;74,56;4895;2864;6216;0,1945; 0,77 ; 5,48 ; 42,72 ;145550;291,7;875,2
06.10.2020;211,18;201,49;171,35;4519,5;390,2;1107,2;472,5;456,9; 35,85 ; 39,52 ;18782;998,8;173,2; 37,12 ;340,2; 67,56 ; 0,03 ;154,16;16401;76,97;4879;2877;6260;0,19464; 0,76 ; 5,43 ; 42,40 ;146500;297;875,2
07.10.2020;210,6;201,1;168,23;4474;388,85;1097,6;468,1;456,2; 35,26 ; 38,59 ;18654;994,8;172,48; 36,80 ;332; 65,86 ; 0,03 ;151,9;16566;76,28;4766,5;2853;6170;0,1953; 0,76 ; 5,34 ; 42,12 ;146200;288,25;876,2
08.10.2020;207,97;200,5;167,43;4498;392,5;1090,6;464,5;454; 35,26 ; 38,57 ;18924;1000,2;174,28; 36,60 ;335,15; 62,72 ; 0,03 ;150,38;16883;77,7;4722;2866;6154;0,1972; 0,73 ; 5,36 ; 41,75 ;146800;283,05;873,4
09.10.2020;205,38;198,76;166,97;4451,5;386,55;1090,8;459;443,3; 34,59 ; 37,91 ;19450;999,6;169,22; 35,86 ;329; 60,26 ; 0,03 ;149,55;16981,5;75,41;4690,5;2850;6086;0,19476; 0,72 ; 5,32 ; 41,65 ;146350;286,05;851
12.10.2020;206,18;198,6;169,05;4445;384,15;1099,8;453,6;438; 34,60 ; 38,09 ;19534;1010;173,28; 36,09 ;330,8; 59,66 ; 0,03 ;151,66;16850;78,22;4859;2858;6084;0,19438; 0,72 ; 5,31 ; 41,76 ;147100;286,3;869,6
13.10.2020;205,03;195,4;166,37;4374,5;378,85;1077;442,6;430,4; 34,21 ; 37,78 ;19604;993;168,28; 35,25 ;330,6; 57,68 ; 0,03 ;148,4;16655;76,4;4837;2831;6180;0,19088; 0,72 ; 5,25 ; 41,90 ;147450;283,95;862
14.10.2020;207,83;198,62;167,24;4364,5;385,4;1089;443,4;428,5; 34,32 ; 38,45 ;19792;1005;169,68; 35,51 ;332,6; 59,06 ; 0,03 ;149,3;17430;76,85;4912;2843;6104;0,1918; 0,73 ; 5,28 ; 42,16 ;147100;282,25;874,8
15.10.2020;203,85;195,25;167,16;4271;380,2;1067;434,1;417,8; 33,80 ; 38,21 ;19680;1001,8;170,74; 34,85 ;321,75; 57,98 ; 0,03 ;150,25;17318,5;75,71;4741;2790;6164;0,1882; 0,72 ; 5,22 ; 41,98 ;146150;278,1;875,4
16.10.2020;201,17;192,99;163,98;4253;382,95;1069,6;429,2;408,8; 33,85 ; 37,96 ;19682;995,2;170,56; 34,93 ;321,75; 58,20 ; 0,03 ;146,92;17399,5;76;4782;2829;6158;0,18522; 0,71 ; 5,17 ; 42,00 ;144650;276,55;872,2
19.10.2020;202,78;193;163,6;4194;381,55;1066,8;415,7;400,2; 34,01 ; 37,80 ;19858;988;170,14; 34,87 ;316,2; 58,56 ; 0,03 ;144,42;17268,5;75,64;4914,5;2806;6160;0,1821; 0,69 ; 5,11 ; 42,03 ;136000;273,5;872
20.10.2020;209,54;197,43;166,53;4270;384,6;1062,2;421,2;402,6; 34,12 ; 37,53 ;20192;1005,8;172,34; 35,60 ;320,8; 58,40 ; 0,03 ;146,26;17130;75,48;4910,5;2798;6150;0,18694; 0,72 ; 5,20 ; 41,90 ;137000;277,05;918
21.10.2020;210,33;197,59;164,37;4211,5;383,55;1043,2;416,9;400,8; 33,68 ; 37,49 ;19828;1009,2;171,22; 36,30 ;321,15; 58,42 ; 0,03 ;146,94;16800,5;74,83;4863;2773;6084;0,18848; 0,72 ; 5,26 ; 43,87 ;135250;278,9;909,6
